monthly_spending_ratio,savings_ratio,income_level,fixed_commitments_ratio,goal_progress_ratio,goal_delay_ratio,expense_frequency,spending_variance,emergency_fund_ratio,income_growth_rate,income_stability,risk_level,target_class
0.8093,0.0288,0.5006,0.7515,0.2663,0.612,0.7955,0.7301,0.0652,-0.0145,0.399,0.7318,0
0.9152,0.0286,0.5096,0.6729,0.2298,0.7341,0.8996,0.7135,0.1291,-0.0087,0.488,0.743,0
0.8605,0.0449,0.5975,0.7857,0.3193,0.6995,0.8831,0.754,0.0953,-0.0037,0.343,0.7129,0
0.8114,0.0316,0.5759,0.6716,0.3326,0.7515,0.7553,0.7747,0.0768,-0.0214,0.4666,0.702,0
0.9136,0.0385,0.5303,0.7741,0.2954,0.6768,0.8213,0.7822,0.1162,-0.0045,0.475,0.8956,0
0.8773,0.0398,0.4638,0.7781,0.323,0.6595,0.7845,0.7914,0.0692,-0.0282,0.3977,0.7095,0
0.7588,0.0435,0.5982,0.7852,0.2217,0.5416,0.7023,0.7502,0.115,-0.0102,0.3877,0.7286,0
0.7874,0.0396,0.5234,0.7391,0.2495,0.6534,0.7727,0.7165,0.0914,-0.0417,0.4873,0.8144,0
0.866,0.0432,0.563,0.6984,0.2057,0.7762,0.8765,0.7326,0.0949,-0.0231,0.4614,0.7007,0
0.9034,0.0229,0.456,0.6604,0.2777,0.5483,0.7499,0.8292,0.0844,-0.0087,0.357,0.8724,0
0.9278,0.044,0.5614,0.7097,0.2073,0.5316,0.8284,0.7888,0.059,-0.0218,0.3304,0.8737,0
0.7718,0.0598,0.5302,0.6721,0.2271,0.544,0.8487,0.8444,0.0556,-0.0055,0.4356,0.8714,0
0.9291,0.0153,0.4583,0.748,0.3443,0.7339,0.7967,0.7038,0.0932,-0.0102,0.4676,0.8102,0
0.7557,0.0366,0.5593,0.7704,0.2365,0.7742,0.8205,0.761,0.1478,-0.027,0.3994,0.7911,0
0.8695,0.0288,0.4915,0.6705,0.3113,0.7214,0.7637,0.7818,0.0796,-0.0372,0.3003,0.8754,0
0.7929,0.06,0.5207,0.6764,0.2171,0.7847,0.8758,0.7114,0.1305,-0.0058,0.3213,0.7513,0
0.8823,0.014,0.4759,0.709,0.3357,0.6019,0.8131,0.7791,0.0903,-0.0442,0.4695,0.8213,0
0.9018,0.0125,0.5198,0.721,0.3469,0.6112,0.7811,0.849,0.0905,-0.0279,0.4979,0.8446,0
0.7666,0.0262,0.5449,0.7947,0.3032,0.7394,0.8781,0.7581,0.1065,-0.0074,0.3212,0.7413,0
0.7528,0.0231,0.5412,0.6984,0.3433,0.5556,0.7056,0.7907,0.1409,-0.0249,0.3721,0.8269,0
0.8874,0.039,0.522,0.7374,0.2961,0.6702,0.8605,0.8352,0.1359,-0.0274,0.3314,0.8198,0
0.8813,0.0585,0.5733,0.7188,0.2936,0.7898,0.8997,0.7836,0.1304,-0.036,0.3027,0.8553,0
0.8896,0.0332,0.466,0.7369,0.3103,0.6957,0.8349,0.8442,0.0972,-0.0491,0.4116,0.8306,0
0.8725,0.0128,0.5284,0.7178,0.2609,0.7337,0.8068,0.7384,0.0907,-0.0396,0.3761,0.8422,0
0.8944,0.029,0.5863,0.6537,0.2654,0.528,0.7133,0.8424,0.146,-0.0172,0.4435,0.8074,0
0.8914,0.035,0.5206,0.7756,0.2876,0.6184,0.7639,0.7684,0.0945,-0.0412,0.312,0.8705,0
0.7856,0.0454,0.5857,0.7951,0.2676,0.6696,0.7479,0.7795,0.1063,-0.0297,0.472,0.8146,0
0.909,0.0464,0.478,0.7335,0.2538,0.5851,0.8669,0.7704,0.0711,-0.0315,0.4998,0.7387,0
0.8298,0.0589,0.5169,0.6595,0.2497,0.7895,0.8695,0.7751,0.1263,-0.0305,0.4478,0.8481,0
0.9249,0.0303,0.5763,0.6844,0.2447,0.5278,0.8799,0.7439,0.0845,-0.0177,0.4353,0.8026,0
0.8638,0.0305,0.4783,0.7591,0.2819,0.7557,0.7194,0.7044,0.0538,-0.0048,0.3897,0.7813,0
0.8377,0.0213,0.5442,0.6622,0.3411,0.588,0.7333,0.7125,0.0664,-0.0286,0.3042,0.8366,0
0.7871,0.0592,0.5305,0.7163,0.2649,0.5098,0.8313,0.7324,0.0535,-0.0177,0.4969,0.8355,0
0.8059,0.0304,0.5043,0.7712,0.2318,0.5732,0.8514,0.7972,0.1138,-0.0372,0.4119,0.8885,0
0.9254,0.0448,0.482,0.677,0.281,0.7935,0.8067,0.7012,0.1174,-0.0131,0.3299,0.8327,0
0.931,0.0248,0.4527,0.7673,0.3111,0.7346,0.732,0.8457,0.086,-0.0391,0.4793,0.7592,0
0.9163,0.0485,0.5989,0.7391,0.2059,0.6296,0.7532,0.8111,0.1286,-0.0475,0.3957,0.7142,0
0.9429,0.0252,0.5955,0.7193,0.2318,0.6932,0.8801,0.8361,0.1224,-0.0252,0.475,0.8559,0
0.9128,0.0148,0.5965,0.7103,0.2448,0.5627,0.7335,0.8124,0.0729,-0.0089,0.3204,0.7283,0
0.8969,0.0465,0.4719,0.6704,0.2359,0.7488,0.7649,0.7775,0.113,-0.0063,0.3601,0.8979,0
0.8898,0.0442,0.5002,0.7591,0.2706,0.7559,0.7046,0.8159,0.0802,-0.0072,0.4522,0.7033,0
0.8493,0.0267,0.5518,0.6721,0.2148,0.6695,0.7301,0.7416,0.1294,-0.0447,0.4796,0.8483,0
0.7936,0.0106,0.4796,0.665,0.317,0.7468,0.781,0.7828,0.0694,-0.0092,0.3674,0.7121,0
0.8656,0.0243,0.4943,0.6753,0.2467,0.799,0.7175,0.772,0.1214,-0.0146,0.3876,0.7899,0
0.933,0.0232,0.4512,0.6561,0.2979,0.6691,0.7567,0.7073,0.0707,-0.0229,0.3269,0.829,0
0.7964,0.0122,0.534,0.6915,0.2668,0.6187,0.7328,0.8312,0.0932,-0.0042,0.4574,0.8777,0
0.848,0.0174,0.5994,0.7179,0.2554,0.6616,0.7644,0.812,0.0527,-0.0173,0.3679,0.734,0
0.8002,0.0568,0.5913,0.7734,0.2071,0.6173,0.7855,0.8405,0.1434,-0.0062,0.4251,0.8419,0
0.8391,0.0107,0.5136,0.72,0.2027,0.5879,0.7034,0.833,0.1003,-0.0131,0.4833,0.8479,0
0.806,0.0437,0.4899,0.7754,0.2479,0.5415,0.7688,0.732,0.0701,-0.0117,0.3303,0.8002,0
0.7925,0.0553,0.4989,0.6813,0.2791,0.6809,0.8328,0.75,0.0552,-0.0266,0.3083,0.7245,0
0.8056,0.0211,0.5781,0.7119,0.3235,0.7691,0.8499,0.8483,0.1042,-0.0227,0.4563,0.7481,0
0.8045,0.0106,0.4565,0.7955,0.2847,0.6495,0.7142,0.7958,0.1055,-0.0117,0.3344,0.8267,0
0.9388,0.0306,0.4967,0.6954,0.327,0.5773,0.7731,0.7024,0.0569,-0.0221,0.478,0.8211,0
0.8435,0.0292,0.5993,0.6648,0.3357,0.6594,0.7556,0.7948,0.0678,-0.0468,0.3837,0.7827,0
0.9414,0.0267,0.4957,0.7875,0.2576,0.6995,0.883,0.7737,0.128,-0.045,0.3203,0.831,0
0.9233,0.0416,0.5821,0.6651,0.3081,0.7987,0.7058,0.7596,0.1345,-0.0252,0.4927,0.7081,0
0.7779,0.0469,0.4775,0.6954,0.2282,0.7159,0.8646,0.8266,0.0807,-0.0329,0.3476,0.7027,0
0.8429,0.0267,0.5868,0.6967,0.2187,0.5059,0.7007,0.727,0.0683,-0.0187,0.429,0.8418,0
0.8338,0.0385,0.4806,0.6634,0.2824,0.5382,0.8208,0.7295,0.1406,-0.0312,0.4701,0.8335,0
0.8724,0.0578,0.5525,0.7147,0.3477,0.7204,0.8847,0.8448,0.0775,-0.0098,0.4649,0.7386,0
0.7881,0.0497,0.5238,0.7087,0.3127,0.7229,0.8791,0.8305,0.1128,-0.0247,0.3831,0.8093,0
0.8393,0.0259,0.5361,0.6716,0.3291,0.5465,0.7276,0.8209,0.1151,-0.0013,0.3918,0.7906,0
0.7863,0.0285,0.5449,0.798,0.3116,0.5946,0.7872,0.7752,0.1355,-0.017,0.4477,0.8617,0
0.8773,0.0483,0.451,0.7174,0.2133,0.562,0.816,0.7038,0.1154,-0.0186,0.3193,0.8094,0
0.8843,0.0576,0.5263,0.7317,0.2386,0.5977,0.8459,0.7076,0.1287,-0.0089,0.4703,0.7051,0
0.9004,0.0397,0.4561,0.6603,0.2951,0.7419,0.872,0.8483,0.0867,-0.028,0.447,0.8645,0
0.9242,0.0438,0.5256,0.7553,0.2864,0.5847,0.7186,0.7393,0.051,-0.0237,0.4308,0.7744,0
0.9158,0.0221,0.5412,0.7279,0.2849,0.5706,0.8188,0.776,0.072,-0.0293,0.389,0.8471,0
0.7891,0.02,0.4848,0.7635,0.3386,0.5309,0.7189,0.7552,0.0512,-0.0324,0.4376,0.8932,0
0.9104,0.0108,0.5165,0.7739,0.3021,0.6125,0.7467,0.7353,0.0945,-0.0161,0.4312,0.7951,0
0.9007,0.0143,0.5589,0.6948,0.303,0.6716,0.706,0.7113,0.1494,-0.0097,0.3296,0.7294,0
0.943,0.0301,0.5557,0.6632,0.2279,0.5717,0.7548,0.7157,0.0589,-0.0019,0.4874,0.7858,0
0.7663,0.0581,0.5602,0.6888,0.2299,0.6697,0.854,0.7179,0.0777,-0.0376,0.4696,0.8666,0
0.8754,0.0402,0.4678,0.7108,0.3421,0.7159,0.7137,0.7218,0.1116,-0.0192,0.3338,0.8047,0
0.7592,0.0194,0.5291,0.7127,0.2121,0.6293,0.7746,0.8249,0.0934,-0.0451,0.3619,0.8315,0
0.9041,0.0556,0.577,0.6583,0.2776,0.6619,0.8501,0.7292,0.0566,-0.0427,0.3483,0.7284,0
0.9435,0.0449,0.5116,0.7907,0.2729,0.5811,0.7205,0.7675,0.0996,-0.0449,0.4139,0.7903,0
0.8173,0.034,0.4849,0.7639,0.298,0.5002,0.7022,0.7582,0.1474,-0.0331,0.3926,0.8232,0
0.9493,0.0463,0.5942,0.7607,0.2782,0.5893,0.7185,0.7122,0.1147,-0.0192,0.3488,0.7313,0
0.7811,0.0155,0.4687,0.7393,0.2554,0.5255,0.8196,0.7385,0.0971,-0.0118,0.3559,0.8248,0
0.7615,0.0373,0.5395,0.7002,0.2798,0.5315,0.8575,0.7184,0.092,-0.0263,0.4002,0.8082,0
0.7558,0.0173,0.5822,0.6613,0.3184,0.5706,0.793,0.8421,0.0922,-0.0242,0.402,0.7141,0
0.8278,0.0171,0.5647,0.7414,0.2683,0.7504,0.8135,0.7147,0.0564,-0.0017,0.3742,0.8033,0
0.9341,0.0101,0.4505,0.7211,0.2473,0.5221,0.8474,0.7067,0.0647,-0.0281,0.3911,0.8761,0
0.906,0.0323,0.5689,0.757,0.3329,0.598,0.81,0.7807,0.1413,-0.0296,0.3351,0.7277,0
0.8439,0.0439,0.4702,0.716,0.2689,0.7685,0.7984,0.8167,0.0694,-0.022,0.3729,0.8191,0
0.9152,0.0405,0.5143,0.7927,0.2786,0.5354,0.7952,0.8186,0.107,-0.0335,0.376,0.7451,0
0.7732,0.0382,0.5418,0.7323,0.2357,0.6963,0.8821,0.7489,0.1068,-0.0272,0.4616,0.8896,0
0.9001,0.0559,0.594,0.7262,0.307,0.7052,0.7422,0.7363,0.0868,-0.0495,0.3247,0.7673,0
0.8598,0.051,0.4857,0.7838,0.2878,0.7228,0.7396,0.7742,0.0588,-0.0377,0.3712,0.8019,0
0.7939,0.0308,0.5888,0.6857,0.2373,0.6477,0.8912,0.7924,0.1106,-0.0469,0.348,0.8618,0
0.8534,0.0345,0.4855,0.7293,0.25,0.7027,0.7382,0.7404,0.1411,-0.0335,0.3534,0.8344,0
0.9328,0.0342,0.4777,0.7071,0.2206,0.6678,0.8436,0.8104,0.0857,-0.0114,0.401,0.8832,0
0.7659,0.0124,0.5603,0.6641,0.3371,0.677,0.7357,0.8377,0.1384,-0.0289,0.4146,0.758,0
0.7625,0.0174,0.5554,0.6668,0.2761,0.632,0.8105,0.7017,0.1319,-0.0347,0.4627,0.8339,0
0.8139,0.0179,0.5864,0.7875,0.3171,0.5483,0.8641,0.7818,0.0761,-0.0118,0.4005,0.82,0
0.8191,0.0501,0.5709,0.7739,0.2251,0.5931,0.7841,0.7796,0.0553,-0.004,0.3775,0.7824,0
0.9309,0.011,0.5624,0.7618,0.2751,0.6798,0.7642,0.7072,0.1074,-0.0158,0.4962,0.8014,0
0.9048,0.0562,0.4924,0.7437,0.3332,0.6415,0.8036,0.8206,0.1376,-0.0243,0.394,0.8567,0
0.8579,0.0149,0.5028,0.7189,0.3423,0.6104,0.7719,0.726,0.1445,-0.0192,0.3166,0.8323,0
0.9478,0.0359,0.5871,0.7799,0.2533,0.6661,0.8667,0.7767,0.1098,-0.0364,0.3617,0.7848,0
0.893,0.022,0.5086,0.7257,0.2675,0.5006,0.7894,0.7648,0.1247,-0.0453,0.3683,0.7516,0
0.8833,0.0562,0.4793,0.6696,0.2163,0.5823,0.823,0.7187,0.0526,-0.0307,0.3446,0.7742,0
0.9461,0.025,0.5182,0.6786,0.2524,0.5345,0.8894,0.8357,0.0745,-0.004,0.4425,0.7146,0
0.787,0.0383,0.5713,0.7889,0.2561,0.7505,0.8605,0.7496,0.1155,-0.0103,0.3994,0.8331,0
0.8642,0.0332,0.5746,0.6905,0.2061,0.6702,0.7385,0.736,0.0698,-0.0243,0.4532,0.7245,0
0.8476,0.0335,0.4598,0.7116,0.2863,0.5041,0.882,0.8365,0.0562,-0.0171,0.3063,0.8441,0
0.7573,0.0511,0.4825,0.7897,0.2763,0.509,0.7207,0.725,0.1079,-0.0026,0.4424,0.7311,0
0.9284,0.0223,0.4786,0.7168,0.2146,0.528,0.7112,0.8273,0.0735,-0.0227,0.3706,0.823,0
0.9234,0.0299,0.4794,0.7613,0.2003,0.58,0.8147,0.7338,0.1004,-0.0214,0.4906,0.7824,0
0.9007,0.0582,0.4726,0.7235,0.2509,0.5968,0.8321,0.7721,0.0747,-0.0449,0.3788,0.8405,0
0.8525,0.0557,0.5749,0.7263,0.3254,0.5952,0.8904,0.7547,0.1475,-0.04,0.4771,0.8066,0
0.8167,0.0321,0.5673,0.7714,0.3249,0.5061,0.7903,0.7684,0.0765,-0.029,0.3114,0.7137,0
0.7506,0.0431,0.5409,0.6996,0.2186,0.7369,0.8898,0.8302,0.116,-0.0082,0.474,0.7952,0
0.8039,0.0499,0.571,0.7923,0.3125,0.5286,0.7938,0.7104,0.1298,-0.003,0.4094,0.7556,0
0.8898,0.0313,0.4715,0.7114,0.3376,0.7725,0.7713,0.8059,0.1451,-0.0471,0.4951,0.8714,0
0.818,0.0494,0.5103,0.7571,0.2669,0.5969,0.8276,0.7787,0.1348,-0.0456,0.4111,0.7651,0
0.9016,0.06,0.5125,0.6518,0.2453,0.6364,0.8766,0.8433,0.1246,-0.0165,0.3403,0.8165,0
0.8576,0.015,0.496,0.7627,0.2357,0.7048,0.8977,0.7368,0.1397,-0.0147,0.3162,0.7691,0
0.7738,0.0416,0.5642,0.6918,0.2904,0.6308,0.753,0.7886,0.1454,-0.0443,0.4636,0.8596,0
0.9216,0.0224,0.5944,0.7805,0.3025,0.572,0.8243,0.729,0.1222,-0.0093,0.3927,0.863,0
0.8875,0.0531,0.4788,0.7282,0.302,0.518,0.8048,0.714,0.065,-0.0062,0.4378,0.8874,0
0.8873,0.0185,0.5787,0.7904,0.2707,0.5006,0.7748,0.7973,0.1463,-0.0482,0.3106,0.8011,0
0.8931,0.0573,0.5878,0.7022,0.2949,0.7166,0.7324,0.7361,0.1173,-0.0032,0.3515,0.7292,0
0.758,0.0147,0.5221,0.6837,0.2602,0.6105,0.8479,0.8079,0.072,-0.0373,0.4519,0.8701,0
0.9466,0.0422,0.4899,0.8587,0.1563,0.4513,0.8407,0.8743,0.0795,-0.0021,0.3812,0.8076,1
0.934,0.0208,0.4792,0.7999,0.2246,0.4194,0.936,0.9205,0.09,-0.0071,0.2766,0.8576,1
0.9488,0.0363,0.4272,0.8584,0.2728,0.4594,0.8763,0.9414,0.0543,-0.0291,0.3514,0.8435,1
0.9283,0.0434,0.5157,0.7824,0.2356,0.4432,0.8202,0.8816,0.0545,-0.005,0.3957,0.8249,1
0.9984,0.0206,0.4465,0.7516,0.2914,0.499,0.8282,0.8963,0.0886,-0.0173,0.3684,0.9081,1
0.9132,0.0295,0.4858,0.7793,0.1696,0.3291,0.8162,0.9323,0.0722,0.002,0.3919,0.8441,1
0.9888,0.0438,0.4158,0.8899,0.2462,0.3644,0.8357,0.8836,0.0908,-0.0239,0.3932,0.8141,1
0.9208,0.0259,0.4173,0.8964,0.2416,0.4728,0.8299,0.8397,0.0779,0.0006,0.3246,0.8115,1
0.9179,0.0241,0.5343,0.8632,0.1691,0.386,0.8607,0.9059,0.0817,0.0052,0.3671,0.8201,1
0.9385,0.0468,0.5056,0.8741,0.2761,0.4128,0.9048,0.8578,0.0895,-0.0109,0.3154,0.8208,1
0.9021,0.0384,0.4035,0.857,0.1761,0.3309,0.905,0.8671,0.0994,-0.0268,0.3759,0.8073,1
0.9281,0.0362,0.4718,0.8068,0.1932,0.3005,0.8841,0.8348,0.0845,0.0078,0.2921,0.8348,1
0.9156,0.0221,0.5193,0.7567,0.2058,0.4517,0.8922,0.8995,0.065,-0.0117,0.2803,0.8742,1
0.9135,0.0445,0.4471,0.7625,0.2033,0.42,0.8206,0.9083,0.056,0.005,0.3357,0.8596,1
0.9003,0.0391,0.5022,0.7753,0.2787,0.3926,0.8853,0.8083,0.0761,-0.0255,0.268,0.9416,1
0.9137,0.037,0.5216,0.8433,0.2027,0.4881,0.913,0.891,0.0743,-0.0207,0.3252,0.8367,1
0.9214,0.0372,0.4594,0.7961,0.1901,0.425,0.8329,0.8217,0.058,-0.0039,0.3947,0.9175,1
0.9032,0.0193,0.5482,0.7829,0.1509,0.4434,0.829,0.9418,0.0511,-0.0027,0.3669,0.9335,1
0.9874,0.0268,0.504,0.8877,0.2291,0.4444,0.9068,0.924,0.0924,-0.0021,0.3507,0.9447,1
0.9378,0.0139,0.461,0.7522,0.2634,0.3415,0.9067,0.8259,0.0771,-0.0097,0.3006,0.8638,1
0.9144,0.0138,0.5365,0.7712,0.2979,0.4532,0.8343,0.9207,0.0606,-0.0011,0.3384,0.9425,1
0.9411,0.0154,0.4988,0.8436,0.2983,0.4738,0.8199,0.8376,0.084,-0.0178,0.2572,0.9473,1
0.9788,0.0137,0.5467,0.7824,0.2521,0.3859,0.8756,0.8998,0.0634,-0.0074,0.3524,0.8417,1
0.9211,0.0253,0.5163,0.8471,0.188,0.4175,0.9074,0.8924,0.0944,-0.0038,0.374,0.936,1
0.9249,0.0491,0.4184,0.7753,0.1575,0.4217,0.8697,0.9029,0.0551,0.0006,0.3581,0.8342,1
0.9001,0.0136,0.4209,0.8694,0.1915,0.4422,0.8075,0.8208,0.0816,-0.0075,0.2894,0.805,1
0.9751,0.0466,0.5302,0.878,0.2567,0.4859,0.9315,0.88,0.0877,0.0011,0.3784,0.8959,1
0.9508,0.0264,0.4216,0.8104,0.1882,0.3657,0.9474,0.9125,0.0524,-0.0204,0.2878,0.8736,1
0.9011,0.0207,0.5277,0.8497,0.2533,0.4487,0.9187,0.8406,0.0515,0.0076,0.3593,0.8935,1
0.9003,0.0334,0.4022,0.8525,0.2151,0.4659,0.8017,0.8497,0.0741,0.0046,0.3006,0.8884,1
0.9255,0.0132,0.5382,0.7548,0.1919,0.4765,0.9261,0.8581,0.0704,-0.0072,0.3195,0.8594,1
0.9183,0.0326,0.5001,0.7595,0.2769,0.4311,0.8991,0.9368,0.0981,-0.0243,0.2737,0.944,1
0.9542,0.0202,0.5089,0.8918,0.221,0.3794,0.8894,0.8651,0.0916,-0.01,0.3726,0.8182,1
0.9723,0.0477,0.4987,0.8968,0.2167,0.4913,0.8797,0.8515,0.0567,-0.0033,0.328,0.842,1
0.9088,0.0274,0.4252,0.8125,0.1608,0.4615,0.8987,0.84,0.0749,0.0004,0.38,0.8631,1
0.9246,0.0345,0.5066,0.7573,0.2625,0.401,0.9122,0.8,0.0677,0.0026,0.342,0.9219,1
0.9699,0.0139,0.4055,0.8741,0.1835,0.3538,0.9029,0.9302,0.0844,-0.009,0.32,0.9246,1
0.9554,0.0422,0.5081,0.8114,0.2699,0.3104,0.9293,0.8312,0.0979,0.005,0.3096,0.8671,1
0.9672,0.03,0.4361,0.871,0.1693,0.4955,0.91,0.8596,0.0952,-0.0102,0.3382,0.9207,1
0.9657,0.0427,0.4649,0.846,0.2987,0.3349,0.8015,0.9258,0.0964,-0.0264,0.3751,0.8717,1
0.9729,0.0109,0.4968,0.8312,0.2958,0.3848,0.9489,0.9359,0.0839,0.0024,0.396,0.8353,1
0.9914,0.0152,0.5262,0.814,0.2317,0.3128,0.8164,0.9257,0.0576,-0.0227,0.2646,0.9126,1
0.9486,0.0393,0.5018,0.752,0.1968,0.322,0.8946,0.9403,0.0752,-0.0226,0.2963,0.8631,1
0.9935,0.0441,0.4993,0.7767,0.267,0.3332,0.8836,0.8903,0.0893,-0.0165,0.2517,0.9453,1
0.9244,0.0331,0.4333,0.8803,0.2933,0.3497,0.816,0.8991,0.0914,-0.0245,0.3771,0.8106,1
0.9792,0.0123,0.4738,0.8815,0.1738,0.3736,0.8611,0.8832,0.0801,0.0001,0.3894,0.8561,1
0.9932,0.0464,0.531,0.7713,0.2722,0.4476,0.8946,0.8709,0.0785,0.0073,0.2848,0.8795,1
0.9618,0.0374,0.4691,0.7841,0.2413,0.355,0.8468,0.8346,0.0714,0.0031,0.3973,0.8852,1
0.9263,0.0305,0.4853,0.7557,0.248,0.378,0.853,0.9214,0.0519,0.0028,0.2644,0.931,1
0.9505,0.0233,0.4296,0.8974,0.2621,0.4388,0.8842,0.8619,0.0896,0.0019,0.278,0.9036,1
0.928,0.0265,0.4927,0.76,0.2046,0.4184,0.8401,0.8757,0.0648,-0.0144,0.333,0.9045,1
0.9407,0.0445,0.5051,0.8315,0.2364,0.3257,0.8186,0.8601,0.0589,0.0082,0.3189,0.9357,1
0.9541,0.0397,0.441,0.7798,0.2188,0.327,0.8866,0.8832,0.096,-0.0213,0.3075,0.8528,1
0.9589,0.021,0.4264,0.8209,0.2396,0.32,0.8144,0.8974,0.0959,-0.0136,0.2672,0.9308,1
0.9963,0.039,0.4928,0.7848,0.2561,0.451,0.8586,0.8965,0.075,-0.0297,0.3343,0.8643,1
0.9985,0.0248,0.4324,0.8544,0.2328,0.3059,0.8108,0.9083,0.0658,-0.0055,0.3923,0.931,1
0.9115,0.0404,0.5268,0.8189,0.1891,0.4106,0.9298,0.8772,0.093,-0.0146,0.3568,0.9207,1
0.9985,0.0138,0.4782,0.7669,0.2473,0.4967,0.9016,0.8119,0.0741,-0.0079,0.2937,0.9378,1
0.9414,0.0203,0.4739,0.8135,0.2707,0.3606,0.8157,0.9173,0.0723,-0.005,0.3968,0.9424,1
0.9293,0.0258,0.5336,0.7849,0.2379,0.4622,0.8716,0.8923,0.0588,-0.0019,0.2973,0.8023,1
0.9114,0.0123,0.4109,0.8817,0.2231,0.4912,0.894,0.802,0.0863,0.0007,0.2665,0.8152,1
0.9014,0.023,0.4436,0.8075,0.246,0.4555,0.8362,0.8575,0.088,0.0016,0.2502,0.8972,1
0.9403,0.0456,0.5337,0.7709,0.1622,0.4917,0.9233,0.911,0.0871,-0.0244,0.3856,0.8267,1
0.9088,0.0173,0.4555,0.7769,0.1744,0.45,0.8169,0.8584,0.0912,-0.009,0.3591,0.9361,1
0.9105,0.0368,0.467,0.8578,0.1518,0.3246,0.8493,0.8528,0.0824,0.0034,0.3972,0.892,1
0.963,0.0226,0.406,0.8648,0.191,0.3763,0.9072,0.8128,0.0667,0.0049,0.3181,0.8757,1
0.9048,0.0193,0.4106,0.7688,0.2065,0.3847,0.807,0.871,0.0614,-0.0192,0.3415,0.8729,1
0.9095,0.0467,0.4147,0.8025,0.1614,0.438,0.9441,0.8825,0.066,0.0071,0.359,0.8008,1
0.9173,0.0208,0.4055,0.8201,0.2288,0.3412,0.9037,0.9003,0.0641,-0.0021,0.2649,0.9393,1
0.9079,0.0352,0.5022,0.7811,0.2381,0.4051,0.9084,0.9072,0.0587,0.0056,0.284,0.9077,1
0.9123,0.0444,0.4805,0.7991,0.2622,0.4213,0.8249,0.8076,0.0688,-0.021,0.3451,0.9483,1
0.9377,0.0469,0.4701,0.8574,0.233,0.3632,0.9033,0.8248,0.051,0.0087,0.3849,0.9263,1
0.9901,0.0287,0.5293,0.8574,0.2101,0.4193,0.868,0.8529,0.0806,-0.0098,0.2521,0.9185,1
0.9245,0.0123,0.4593,0.8175,0.2378,0.372,0.814,0.8332,0.0912,-0.0061,0.365,0.8144,1
0.9835,0.0358,0.4265,0.8048,0.2624,0.3315,0.8016,0.8276,0.0732,-0.0088,0.3108,0.8742,1
0.9191,0.0205,0.5079,0.7982,0.1908,0.4038,0.9194,0.8796,0.0848,-0.0225,0.2892,0.8695,1
0.9187,0.0205,0.5337,0.8357,0.2424,0.3999,0.8396,0.8508,0.0817,-0.024,0.3718,0.9072,1
0.946,0.0395,0.4078,0.8649,0.2488,0.4515,0.8025,0.8782,0.0706,0.0004,0.3034,0.8535,1
0.939,0.0196,0.4518,0.755,0.2266,0.4475,0.8498,0.8485,0.0928,-0.0028,0.3768,0.8434,1
0.9045,0.0197,0.4354,0.8288,0.2054,0.4627,0.937,0.8068,0.0901,-0.0165,0.3934,0.8813,1
0.9602,0.0241,0.4181,0.8342,0.1671,0.3988,0.8833,0.8965,0.0624,0.0023,0.386,0.9458,1
0.9519,0.0202,0.5322,0.8057,0.2535,0.3109,0.8911,0.8864,0.0784,0.0029,0.2727,0.8828,1
0.9439,0.0118,0.5091,0.8105,0.2389,0.377,0.8758,0.8173,0.0595,0.0054,0.3048,0.9463,1
0.9866,0.0428,0.5364,0.7623,0.2333,0.345,0.8945,0.8668,0.0673,-0.0295,0.361,0.8852,1
0.9469,0.0309,0.5308,0.8892,0.2669,0.3823,0.8935,0.9143,0.0759,0.0051,0.2682,0.9158,1
0.9795,0.0349,0.4396,0.7929,0.2912,0.3778,0.9187,0.8991,0.0624,-0.014,0.3907,0.9244,1
0.9601,0.0386,0.4934,0.8486,0.1908,0.373,0.9214,0.8748,0.0838,-0.0161,0.3727,0.8509,1
0.9383,0.0117,0.4528,0.8478,0.1933,0.3513,0.832,0.8958,0.0586,-0.0054,0.2538,0.8305,1
0.9201,0.0171,0.4095,0.8225,0.2202,0.377,0.8692,0.9289,0.0584,0.0022,0.3748,0.8648,1
0.9962,0.0114,0.4304,0.7678,0.2858,0.3598,0.8344,0.8188,0.0949,0.0033,0.3822,0.8101,1
0.9835,0.0434,0.489,0.8153,0.1682,0.324,0.8243,0.8821,0.053,-0.0047,0.3822,0.9226,1
0.909,0.0378,0.521,0.8877,0.2255,0.3562,0.8486,0.8326,0.0597,0.0048,0.3371,0.9178,1
0.9649,0.0369,0.5272,0.8621,0.2969,0.4259,0.9379,0.9191,0.086,-0.0026,0.2788,0.8659,1
0.9217,0.0176,0.5365,0.8141,0.1557,0.4887,0.8842,0.9121,0.0901,-0.0294,0.2989,0.8016,1
0.9536,0.0143,0.5476,0.8216,0.2856,0.3071,0.9337,0.8767,0.0858,-0.0099,0.3228,0.937,1
0.911,0.0162,0.4938,0.8473,0.1986,0.3413,0.801,0.8109,0.0505,0.0067,0.3654,0.9228,1
0.9961,0.0495,0.4028,0.7832,0.2902,0.3015,0.8015,0.8277,0.0854,-0.0259,0.3582,0.8284,1
0.9015,0.013,0.5346,0.8434,0.2939,0.4907,0.884,0.8653,0.0681,0.0037,0.3807,0.909,1
0.975,0.0119,0.5007,0.7603,0.2667,0.3675,0.8631,0.8972,0.0753,-0.0298,0.304,0.8488,1
